id,datum_zahajeni,omezeni_dodavky,nahradni_zasobovani,obec,ulice,datum_ukonceni,poznamka,longitude,latitude,ObjectId,GlobalID,x,y
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64935257,49.23182784,203,37d6542d-487a-45f0-bf95-cd352c2e88bc,1853397.45013008,6314289.66798658
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64935627,49.23173335,204,923fe747-c8a0-438f-824d-3996d05ebd5e,1853397.8620122,6314273.55991805
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64643112,49.23411656,205,2d4127c2-f472-4a6c-ba86-cf50b202fd7b,1853072.2358037,6314679.84417379
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64900533,49.23018093,206,0d021d87-29c1-4e6f-b9e6-f95ad2e4fe43,1853358.7955501,6314008.91740622
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64968191,49.23017525,207,ed132765-25f9-4f01-a550-0ca7dbe8ce9d,1853434.11209118,6314007.9491465
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64990651,49.23005532,208,fdb93046-bbe8-4834-9516-a3c239fbdbed,1853459.11444881,6313987.50491388
PU_PU_OM.30183912,10.02.2026 08:00,Ne,předzásobení,Kuřim,Na Loučkách,10.02.2026 10:00,"Odstávka z důvodu udržovacích prací vod.řadu.
Možnost předzásobení.",16.53843994,49.29999232,209,c251019b-9035-4bc6-bd1a-ba9808a5ef39,1841050.71263594,6325917.96352214
PU_PU_OM.30184356,01.02.2026 03:37,Ano,cisterna,Brno,Živného,01.02.2026 15:00,Cisterna bude přistavena:,16.52820613,49.22515991,210,fc28e9fd-db44-43e1-9a73-64223f6a223a,1839911.49011786,6313153.03629715
PU_PU_OM.30184273,13.02.2026 08:00,Ne,předzásobení,Brno,Podstránská,13.02.2026 12:00,"Odstávka z důvodu propoje vod.řadu.
Možnost předzásobení. ",16.66784808,49.18816358,211,f9481097-45dc-48bf-b303-d692813137bb,1855456.36088524,6306849.33588491
PU_PU_OM.30184336,31.01.2026 12:26,Ano,cisterna,Brno,Podstránská,31.01.2026 19:00,Cisterna: Podstránská 110,16.6693649,49.18902149,212,0722a24e-6b8b-4105-a0e5-a8c43f71d615,1855625.21251527,6306995.45935041
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65007635,49.2321215,213,7b530eae-5b5c-4172-b6f9-f1ae6ccf6386,1853478.02095113,6314339.7295168
PU_PU_OM.30184376,02.02.2026 01:38,Ano,cisterna,Brno,V rejích,02.02.2026 15:00,Cisterna bude přistavena:,16.65486262,49.1393917,214,511f61ef-0456-4b27-98c8-5b9ee3bfd7b5,1854010.82609033,6298546.43119496
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59332809,49.25707015,215,8de1220c-e26c-4167-8df2-74c5a99cfe3a,1847160.83354452,6318593.92429146
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59438607,49.25742875,216,246ca797-cf2e-4abd-b978-20f3bbd4b58c,1847278.60733939,6318655.0877321
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59367129,49.25706951,217,5948c3d1-01df-44c2-b3ac-e2e43b0f2af5,1847199.03839376,6318593.81513234
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59338165,49.25705559,218,8a99b4b7-5ffc-4838-826e-b01eaf4afb04,1847166.79581645,6318591.44092189
PU_PU_OM.30184273,13.02.2026 08:00,Ne,předzásobení,Brno,Podstránská,13.02.2026 12:00,"Odstávka z důvodu propoje vod.řadu.
Možnost předzásobení. ",16.6678713,49.18813722,219,36b294b7-e1e1-48a2-b0d9-7cc8fc4f7346,1855458.94572382,6306844.84615973
PU_PU_OM.30184273,13.02.2026 08:00,Ne,předzásobení,Brno,Podstránská,13.02.2026 12:00,"Odstávka z důvodu propoje vod.řadu.
Možnost předzásobení. ",16.66758814,49.1879677,220,d3f401bc-2968-4bfb-987a-b14ccd3bdb6a,1855427.42449681,6306815.97299181
PU_PU_OM.30184273,13.02.2026 08:00,Ne,předzásobení,Brno,Podstránská,13.02.2026 12:00,"Odstávka z důvodu propoje vod.řadu.
Možnost předzásobení. ",16.66766502,49.18800554,221,c269dab2-59bc-4d8b-bc57-d2510b0e0cd1,1855435.98273926,6306822.41800845
PU_PU_OM.30184273,13.02.2026 08:00,Ne,předzásobení,Brno,Podstránská,13.02.2026 12:00,"Odstávka z důvodu propoje vod.řadu.
Možnost předzásobení. ",16.66769728,49.18801931,222,1a935081-826a-4843-ae71-4ba847c883a5,1855439.57390603,6306824.76335531
PU_PU_OM.30184273,13.02.2026 08:00,Ne,předzásobení,Brno,Podstránská,13.02.2026 12:00,"Odstávka z důvodu propoje vod.řadu.
Možnost předzásobení. ",16.66780552,49.1881119,223,00245f12-6aa2-4eb5-b198-0f7638822465,1855451.62312771,6306840.53357315
PU_PU_OM.30184273,13.02.2026 08:00,Ne,předzásobení,Brno,Podstránská,13.02.2026 12:00,"Odstávka z důvodu propoje vod.řadu.
Možnost předzásobení. ",16.66777164,49.18805366,224,e84e46dd-033a-45a5-b926-d5e275ba1d75,1855447.85162337,6306830.6139511
PU_PU_OM.30184273,13.02.2026 08:00,Ne,předzásobení,Brno,Podstránská,13.02.2026 12:00,"Odstávka z důvodu propoje vod.řadu.
Možnost předzásobení. ",16.66797196,49.18817483,225,d8909c1c-dae6-4ef1-a3f4-1230316a860d,1855470.15114376,6306851.25202404
PU_PU_OM.30184273,13.02.2026 08:00,Ne,předzásobení,Brno,Podstránská,13.02.2026 12:00,"Odstávka z důvodu propoje vod.řadu.
Možnost předzásobení. ",16.66810331,49.18821453,226,cb791fd1-f850-4900-a996-8f8989fce630,1855484.77295888,6306858.01386961
PU_PU_OM.30184273,13.02.2026 08:00,Ne,předzásobení,Brno,Podstránská,13.02.2026 12:00,"Odstávka z důvodu propoje vod.řadu.
Možnost předzásobení. ",16.66814603,49.18822877,227,44b82844-69f0-4868-9b58-754457ba6924,1855489.52852752,6306860.43927851
PU_PU_OM.30184273,13.02.2026 08:00,Ne,předzásobení,Brno,Podstránská,13.02.2026 12:00,"Odstávka z důvodu propoje vod.řadu.
Možnost předzásobení. ",16.66824418,49.18825524,228,1acd2223-ff50-4908-8ae1-edc5c6fb9569,1855500.45453555,6306864.94774761
PU_PU_OM.30184273,13.02.2026 08:00,Ne,předzásobení,Brno,Podstránská,13.02.2026 12:00,"Odstávka z důvodu propoje vod.řadu.
Možnost předzásobení. ",16.66836828,49.18829225,229,20588583-3058-4878-9922-b5f6c84c1812,1855514.26928435,6306871.25143286
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.6504535,49.231227,230,dc9fc569-c53f-4c8d-9fd9-10c8e698a59a,1853520.00509708,6314187.24103876
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64978137,49.23280445,231,dc0caecd-7d60-4d24-b4a2-d7a4796ea5d8,1853445.18392773,6314456.15620077
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64669924,49.23389683,232,7f53f18f-8507-440f-8a97-0011c2afbc62,1853102.08278557,6314642.38427959
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64676235,49.23384151,233,accd935b-7094-49a0-b8e7-7a19db069d0b,1853109.10815864,6314632.95327073
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64669082,49.23392602,234,c45b0c20-ab9a-4e25-b204-4e1ddc195547,1853101.14547546,6314647.36062421
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64876597,49.23214845,235,4a84f4f2-820a-4f0c-a827-dd39ac7dd774,1853332.15011678,6314344.32381843
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65123081,49.23048355,236,132bc501-3d33-4012-9e12-572adef92a76,1853606.53485047,6314060.5046725
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64867949,49.23225624,237,73940529-69e5-4c3e-a7a8-56d183abd0a8,1853322.52320722,6314362.69934527
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.650347,49.23147864,238,f995d88f-8849-4903-9bdc-70abd06b4256,1853508.14957131,6314230.13869214
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.650119,49.23237104,239,fd07f576-5d3d-41a9-9e24-ff4b5d373931,1853482.76872741,6314382.26994768
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64939551,49.23344642,240,d2a9f779-b6a4-4e25-a3f1-352a5d5ee2d3,1853402.23018902,6314565.59823992
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64974646,49.23285222,241,b02dd325-10f0-4849-ac00-f9605483fbb8,1853441.29776431,6314464.2999065
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64998644,49.23195521,242,9912809a-a368-43d4-94ee-8e050cf70989,1853468.01221571,6314311.38128213
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64954529,49.23141184,243,ecf372cb-edce-48f4-9cce-b35897d0d3fe,1853418.90362235,6314218.75112018
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64803929,49.23318228,244,8073f37d-947c-46db-be9d-4830a7fbf40e,1853251.25646921,6314520.56789461
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64715492,49.23378218,245,3d664d9c-deda-4192-bc79-4265496d1f5b,1853152.80885114,6314622.8386448
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64794422,49.23322806,246,c282edba-f343-4631-aedd-4d0332af08ea,1853240.67332522,6314528.37240984
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65059511,49.23175538,247,ad7724d5-27f0-4d55-9646-70bfd8c1f13a,1853535.76905017,6314277.31545291
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65112326,49.23051953,248,6ba90a60-5a35-4409-b8c9-a878d16c389f,1853594.56243923,6314066.63816071
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.6505388,49.23164447,249,e52c7807-36b6-4d5e-9e17-6208f6c7ae01,1853529.50064964,6314258.4082356
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65050331,49.23151581,250,bd0a9b55-244f-4c4e-8300-3748eaadfad3,1853525.54992092,6314236.47516661
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65032173,49.23129275,251,1eb606c5-d774-4288-ac6f-930401225927,1853505.33652778,6314198.44957239
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65033062,49.23106198,252,fc195080-1190-435e-8242-ef51f38065a0,1853506.32615805,6314159.10981595
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65068264,49.23082125,253,46ff4b36-1ca8-4d95-8a03-0fae0ad5ef11,1853545.5128452,6314118.07235712
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65082772,49.2318661,254,0d0d4a0c-ac85-477e-83ca-6b05373cacdd,1853561.66307692,6314296.1903226
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65106511,49.23217396,255,56179ddd-7d99-4bd5-bb4b-65404cbbf3f0,1853588.08921084,6314348.67263835
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65144198,49.23231789,256,4d2c85bc-640b-4eea-88e8-df272ae36cfd,1853630.04218734,6314373.20916225
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65174562,49.23246688,257,17fa8882-5dbc-4f28-89d5-90feeeeddef6,1853663.84323752,6314398.60836696
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65211788,49.23256582,258,b4b7e664-5502-4d9f-9eb0-087e2dc494ba,1853705.28303117,6314415.47529508
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.6524402,49.23265083,259,f2048290-9f03-4520-bd2f-5a365888e44d,1853741.16352944,6314429.9675149
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65291921,49.23275943,260,dd18fda1-0f09-46a1-a522-5c1e39aa7f8c,1853794.48667872,6314448.48131512
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64924289,49.23367102,261,0baf5e89-b201-46c5-ba87-3e655c8d00a0,1853385.24060833,6314603.88803165
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64930723,49.2335914,262,eea27b15-fe37-430a-ba42-bb8c32cd1d6a,1853392.40290437,6314590.31439989
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64919533,49.23336345,263,ec02498b-0ff4-437f-8c41-b6b23a6561dc,1853379.94625335,6314551.45356436
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64944471,49.23329182,264,cdd9a7bc-4730-420e-a24f-26ef4dca7bd2,1853407.70710796,6314539.24214428
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64950709,49.23319707,265,94bb9847-c335-4f46-83a8-302756755a44,1853414.6512178,6314523.0892739
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64957899,49.2330825,266,a3f38535-083c-4f34-9721-3e6120b099d6,1853422.65508919,6314503.55755425
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64965144,49.23295674,267,52a77f00-a424-405a-8960-fad8b096dcb8,1853430.72018629,6314482.11823253
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64984657,49.23275512,268,e2efd254-a1d3-4686-8aea-01a47e2cc91d,1853452.44195853,6314447.74655855
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64986612,49.23273858,269,cfcdd3d7-8728-4162-820b-a9087d4c4994,1853454.61825458,6314444.92686689
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64995149,49.23266162,270,ad746620-ad3e-4406-888a-9bea5167a4d2,1853464.12159951,6314431.80695971
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64999571,49.23257847,271,fe726de5-1b6b-4b54-a768-fe6e4e8f3d82,1853469.04414739,6314417.63182309
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64996631,49.23237041,272,8454ab89-13e9-4a00-9716-113a51ed40ec,1853465.77135436,6314382.1625479
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65000048,49.23222754,273,0332496d-e8dd-4206-90a9-f07ddff33e83,1853469.57514136,6314357.80670177
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65001359,49.23208986,274,2a8a9175-a9ed-470e-bb1a-c2d10c6c8e70,1853471.03453988,6314334.33569054
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65018597,49.2316474,275,c10d64a6-34e6-46f0-8b89-6af8e54a76bb,1853490.22379371,6314258.90772245
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64980763,49.23167794,276,9ee9c20c-068d-4258-89a1-2395a5aaaf9e,1853448.10717756,6314264.1139796
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64973296,49.23143082,277,82ddaed2-0b73-4e49-aa88-1a84022b9c51,1853439.79495118,6314221.98668921
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64951166,49.23152167,278,fbbc2599-b2b1-4045-81ee-64af1cbd83e7,1853415.15994787,6314237.47413773
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64765042,49.23341453,279,e19ff434-c2e2-4f10-92e2-1c60def08bd2,1853207.96765883,6314560.16164914
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64753756,49.2332356,280,25f1e55e-0fe2-46a9-a23b-3ada57ab5310,1853195.4041411,6314529.65781999
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64776772,49.23307845,281,33d4bc48-fc2a-4578-963b-6a3c61f46499,1853221.0254351,6314502.86711723
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.6479421,49.23295876,282,34c86152-5bf0-46d3-b265-fe88741991df,1853240.4373279,6314482.4625978
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64810689,49.23284115,283,c7aa3f9a-f012-46af-a1ad-f8c0eea8f5a8,1853258.78166679,6314462.4127209
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64843975,49.23289524,284,a198b36b-ef6c-4e8d-8ab4-8f51192e2a60,1853295.8354725,6314471.63385128
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64843481,49.23260208,285,a9f9df8d-357a-4826-8abf-50277d22e275,1853295.28555421,6314421.65677527
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64847896,49.23257079,286,75e16cb7-835d-4136-bf7f-221592b25ad4,1853300.20030973,6314416.32256333
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64880446,49.2326049,287,1cd4d5d6-c886-4884-b2ad-0f8a97d8ab34,1853336.43480398,6314422.13751937
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64863687,49.23241092,288,e3a90d56-aa70-4a12-8528-da0e6431fe87,1853317.77877052,6314389.06852647
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64680475,49.2340741,289,9edf3ca7-79de-4e1e-9773-3671695abc94,1853113.82810505,6314672.60551743
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64694378,49.2339583,290,d33573e7-dbef-4e63-a5c3-320648bf75f3,1853129.30485385,6314652.86375899
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64709006,49.23383092,291,62eb0dd7-b872-408a-980c-674c3a16ab4b,1853145.58866897,6314631.14787815
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64726256,49.23373781,292,89b113ec-713b-496a-bf71-670b1536eec0,1853164.79128113,6314615.27441959
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64710203,49.23354102,293,0c335619-20b9-4862-a73a-c1672946db71,1853146.92116327,6314581.72561984
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64719541,49.23347019,294,1e663964-4e82-4f76-870a-2dd9d5668a7e,1853157.31617732,6314569.65053956
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64736473,49.23335312,295,5d33b9a4-972c-4e40-b959-0878de749495,1853176.1647935,6314549.69251386
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64921131,49.23219581,296,0c8c2294-08f7-478a-abd1-5a343127a467,1853381.72513881,6314352.39752117
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64930794,49.23192243,297,45bbdd56-ea54-4a1e-9427-3a17d4fbcab0,1853392.48194121,6314305.79313336
